Time Agent Velocity distanceToNearestPerson distanceToNearestObstacle
31.5655 18 0.531879 1.76377 2.52834
31.5655 19 0.685654 2.35091 1.3
31.5655 20 0.610831 1.56001 1.86078
32.5997 0 0 1.22996 1.60312
32.5997 1 0.481528 2.56397 1.30863
32.5997 2 0.242101 1.68072 1.54029
32.5997 3 0.655346 3.73524 2.4
32.5997 4 0.649543 1.53532 1.85
32.5997 5 0.464939 2.74793 1.70074
32.5997 6 0.469017 1.92533 1.7
32.5997 7 0.330092 1.12562 2.72809
32.5997 8 0.499696 2.84175 2.1783
32.5997 9 0.0999526 0.831116 2.65
32.5997 10 0.389589 1.99431 1
32.5997 11 0.441366 1.12562 2.12191
32.5997 12 0.340006 1.53532 0.85
32.5997 13 0.713548 1.33166 2.76586
32.5997 14 0.74552 1.99129 1.85607
32.5997 15 0.349917 1.22996 1.69853
32.5997 16 0.400279 1.33166 2.4
32.5997 17 0.173029 0.831116 1.85
32.5997 18 0.492833 1.99129 2.08806
32.5997 19 0.749323 2.57031 1.35
32.5997 20 0.70959 1.79944 1.49833
33.6145 0 0.45 1.07714 1.67705
33.6145 1 0.253454 3.13716 1.08167
33.6145 2 0.319391 1.48112 1.82003
33.6145 3 0.509725 3.9305 2.15
33.6145 4 0.351974 1.03016 1.8
33.6145 5 0.498699 1.95973 1.8
33.6145 6 0.580215 1.5013 1.35
33.6145 7 0.197856 1.58816 2.93471
33.6145 8 0.291992 2.695 2.5387
33.6145 9 0.11281 0.803017 2.75
33.6145 10 0.31451 1.48112 1.4
33.6145 11 0.647904 1.55983 1.52643
33.6145 12 0.556543 1.03016 1.15
33.6145 13 0.798679 1.18508 2.55
33.6145 14 0.61557 2.33357 2.54951
33.6145 15 0.149248 1.07714 1.91442
33.6145 16 0.38769 1.18508 2.1
33.6145 17 0.229756 0.803017 2
33.6145 18 0.453973 2.33357 1.60078
33.6145 19 0.737977 2.6011 1.65
33.6145 20 0.489354 2.1055 1.37931
34.6182 0 0.6 1.28949 2.19829
34.6182 1 0.415956 2.95805 1.34164
34.6182 2 0.315866 1.33231 2.01556
34.6182 3 0.229026 4.03432 2.1006
34.6182 4 0.173194 0.928521 1.55
34.6182 5 0.256873 1.49406 1.95
34.6182 6 0.443178 1.32748 1.1
34.6182 7 0.165167 1.48249 3.04056
34.6182 8 0.292386 2.22093 2.67675
34.6182 9 0.126351 0.805282 2.85
34.6182 10 0.182586 1.33231 1.6
34.6182 11 0.613167 1.4487 0.982344
34.6182 12 0.512782 0.928521 1.35
34.6182 13 0.874007 1.27428 1.8
34.6182 14 0.482097 2.50152 2.45
34.6182 15 0.440956 1.28949 1.90919
34.6182 16 0.398082 1.27428 1.8
34.6182 17 0.275694 0.805282 2.2
34.6182 18 0.38398 2.50152 1.25399
34.6182 19 0.670039 2.32132 2.15
34.6182 20 0.245155 2.32132 1.31244
35.6336 0 0.6 1.20353 1.86682
35.6336 1 0.312327 2.41424 1.72192
35.6336 2 0.281054 1.36342 2.15232
35.6336 3 0.188659 4.09322 2.25
35.6336 4 0.0193237 1.03477 1.5
35.6336 5 0.103147 1.49402 2.00062
35.6336 6 0.183621 1.41533 1.1
35.6336 7 0.347716 1.3662 2.97742
35.6336 8 0.477956 1.86971 2.58699
35.6336 9 0.0995255 0.816258 2.80179
35.6336 10 0.259049 1.36342 1.70294
35.6336 11 0.776772 1.20353 1.05475
35.6336 12 0.426528 1.03477 1.6
35.6336 13 0.801911 1.54024 1.2
35.6336 14 0.410663 2.36181 2.35
35.6336 15 0.623553 1.64058 1.80278
35.6336 16 0.488017 1.54024 1.55
35.6336 17 0.314683 0.816258 2.45
35.6336 18 0.378843 2.36181 1.253
35.6336 19 0.505712 1.91456 2.55392
35.6336 20 0.175095 1.91456 1.18004
36.6612 0 0 1.28062 1.68077
36.6612 1 0.234155 1.93916 1.94551
36.6612 2 0.288266 1.31686 2.16333
36.6612 3 0.36368 4.18635 2.5
36.6612 4 0.149851 1.05983 1.55
36.6612 5 0.327623 1.6883 1.95064
36.6612 6 0.292886 1.50633 1.3
36.6612 7 0.489286 1.28062 2.72029
36.6612 8 0.655998 1.6883 2.36008
36.6612 9 0.107117 0.844072 2.70416
36.6612 10 0.440223 1.41798 1.71026
36.6612 11 0.927128 1.71818 1.72699
36.6612 12 0.37443 1.05983 1.9
36.6612 13 0.702115 1.70602 1
36.6612 14 0.425134 1.96423 2.5
36.6612 15 0.752639 2.15803 1.772
36.6612 16 0.603915 1.70602 1.45
36.6612 17 0.365699 0.844072 2.8
36.6612 18 0.404097 1.96423 1.56205
36.6612 19 0.276701 1.54813 2.21416
36.6612 20 0.199358 1.54813 0.992472
37.6936 0 0 1.06876 1.68077
37.6936 1 0.302847 1.65116 2.02485
37.6936 2 0.30615 1.26299 2.15928
37.6936 3 0.5337 4.19817 2.8
37.6936 4 0.283658 1.02495 1.7
37.6936 5 0.493633 1.6094 1.85
37.6936 6 0.42205 1.81134 1.55
37.6936 7 0.538423 1.06876 2.28254
37.6936 8 0.794407 1.6094 2.21416
37.6936 9 0.196345 0.926096 2.73542
37.6936 10 0.606198 1.59235 1.76777
37.6936 11 0.88237 2.57852 2.48697
37.6936 12 0.379692 1.02495 2.25
37.6936 13 0.741706 1.67667 1.35
37.6936 14 0.456747 1.51154 2.8
37.6936 15 0.854053 2.95879 2.1
37.6936 16 0.654478 1.67667 1.45
37.6936 17 0.481481 0.926096 3.04056
37.6936 18 0.346091 1.51154 1.98494
37.6936 19 0.130197 1.23742 2.03531
37.6936 20 0.354227 1.23742 0.955249
38.7107 0 0.3 1.009 1.73925
38.7107 1 0.448845 1.60067 2.01556
38.7107 2 0.301321 1.13614 2.19317
38.7107 3 0.607865 3.85954 2.94109
38.7107 4 0.453069 1.10113 1.8
38.7107 5 0.604532 1.53367 1.70074
38.7107 6 0.575201 2.12997 1.6
38.7107 7 0.519297 1.009 1.93132
38.7107 8 0.895701 1.53367 2.35478
38.7107 9 0.335609 1.21174 2.65
38.7107 10 0.745322 1.90939 1.9799
38.7107 11 0.55352 2.59468 3.05369
38.7107 12 0.38882 1.10113 2.65
38.7107 13 0.61199 1.45908 1.9
38.7107 14 0.43826 1.19471 2.55
38.7107 15 0.673953 3.88861 1.93003
38.7107 16 0.619584 1.45908 1.65
38.7107 17 0.58123 1.21174 2.51048
38.7107 18 0.25789 1.19471 2.24109
38.7107 19 0.315138 1.05326 2.10772
38.7107 20 0.539436 1.05326 1.07355
39.7138 0 0.6 0.732225 2.06155
39.7138 1 0.576166 1.69917 2.02299
39.7138 2 0.320562 1.16304 2.11009
39.7138 3 0.622139 3.66614 2.5045
39.7138 4 0.58996 1.44831 1.5
39.7138 5 0.43617 1.44744 1.6
39.7138 6 0.719528 2.39538 1.75
39.7138 7 0.596642 0.732225 1.7066
39.7138 8 0.949767 1.44744 2.65
39.7138 9 0.477771 1.81162 2.3
39.7138 10 0.758772 2.51905 2.30705
39.7138 11 0.267092 2.11224 3.1
39.7138 12 0.418122 1.44831 2.45
39.7138 13 0.467231 1.17484 2.4
39.7138 14 0.376361 1.04619 2.35
39.7138 15 0.506675 4.05827 1.58824
39.7138 16 0.597519 1.17484 1.7
39.7138 17 0.64085 1.69917 1.90919
39.7138 18 0.227265 1.04619 2.41299
39.7138 19 0.417834 1.05872 2.31625
39.7138 20 0.508126 1.05872 1.25897
40.7296 0 0.6 0.858458 1.8554
40.7296 1 0.342127 1.95047 2.19146
40.7296 2 0.465413 1.21947 1.84459
40.7296 3 0.588209 3.64281 2.41919
40.7296 4 0.690379 2.09673 1.3
40.7296 5 0.114703 1.59593 1.5
40.7296 6 0.609508 2.62108 1.85
40.7296 7 0.422429 0.858458 1.65
40.7296 8 0.764596 1.59593 2.15
40.7296 9 0.607094 2.56247 1.95
40.7296 10 0.70039 2.46853 2.1272
40.7296 11 0.184983 2.3103 3
40.7296 12 0.482344 2.09673 2.05
40.7296 13 0.324282 1.17166 2.60864
40.7296 14 0.318113 0.966864 2.15
40.7296 15 0.35912 3.58537 1.22066
40.7296 16 0.688349 1.17166 1.6
40.7296 17 0.662642 1.95047 1.30863
40.7296 18 0.223179 0.966864 2.50599
40.7296 19 0.433415 1.08257 2.5
40.7296 20 0.17033 1.08257 1.5
41.7492 0 0 1.18503 1.82003
41.7492 1 0.258311 2.06281 2.43772
41.7492 2 0.515699 1.28053 1.48661
41.7492 3 0.495319 3.7435 2.62345
41.7492 4 0.511653 2.83281 1.3
41.7492 5 0.194751 1.92105 1.4
41.7492 6 0.287559 2.47144 1.85
41.7492 7 0.239531 1.18503 1.77553
41.7492 8 0.457606 1.92105 1.65076
41.7492 9 0.696536 2.47144 1.65
41.7492 10 0.579838 2.06281 1.57877
41.7492 11 0.311931 2.39808 3.00708
41.7492 12 0.539082 2.49275 1.50083
41.7492 13 0.308942 1.5992 2.4683
41.7492 14 0.293986 0.899707 2
41.7492 15 0.150126 3.14389 0.960469
41.7492 16 0.369405 1.5992 1.4
41.7492 17 0.576246 2.31052 1.04403
41.7492 18 0.203872 0.899707 2.63865
41.7492 19 0.467639 1.40159 2.1
41.7492 20 0.104386 1.40159 1.5
42.7634 0 0.45 1.18548 1.58902
42.7634 1 0.408779 1.89542 2.66693
42.7634 2 0.449218 1.41996 1.31529
42.7634 3 0.386891 3.79783 2.35053
42.7634 4 0.313542 3.23304 1.5
42.7634 5 0.396654 2.28191 1.40089
42.7634 6 0.0880501 1.99173 1.8
42.7634 7 0.140069 1.18548 1.93197
42.7634 8 0.207388 2.28191 1.35
42.7634 9 0.640591 1.99173 1.5
42.7634 10 0.441673 1.89542 1.45
42.7634 11 0.370309 2.02455 2.65189
42.7634 12 0.446696 2.47963 1.10114
42.7634 13 0.398091 1.85304 2.55
42.7634 14 0.290167 0.872897 1.85
42.7634 15 0.297568 3.13383 1.02956
42.7634 16 0.131368 1.85304 1.2
42.7634 17 0.519512 2.04319 1.40357
42.7634 18 0.214374 0.872897 2.7
42.7634 19 0.51419 1.96556 1.6
42.7634 20 0.314678 1.96556 1.45086
43.781 0 0.6 0.845091 1.4
43.781 1 0.555113 1.95484 2.95169
43.781 2 0.317552 1.15017 1.25399
43.781 3 0.338884 3.78109 2.05
43.781 4 0.276697 3.09785 1.75
43.781 5 0.567286 2.45084 1.45
43.781 6 0.0708067 1.45772 1.85
43.781 7 0.249731 0.845091 2.07183
43.781 8 0.259492 2.61701 1.25
43.781 9 0.491163 1.45772 1.45
43.781 10 0.397268 1.95484 1.60702
43.781 11 0.333667 1.71311 2.37118
43.781 12 0.550901 2.45084 1.05
43.781 13 0.502346 1.73085 2.35
43.781 14 0.194637 0.92858 1.7
43.781 15 0.444839 3.50043 1.25399
43.781 16 0.200296 1.73085 1.15
43.781 17 0.484235 1.99082 1.90066
43.781 18 0.337279 0.92858 2.45
43.781 19 0.497189 2.58777 1.15
43.781 20 0.482753 2.58777 1.37568
44.8023 0 0.6 0.700302 1.71172
44.8023 1 0.249864 2.1109 3.14682
44.8023 2 0.210547 0.961459 1.20208
44.8023 3 0.367663 3.75721 1.9
44.8023 4 0.337112 2.56015 2
44.8023 5 0.698475 2.38827 1.50083
44.8023 6 0.208029 1.10058 1.95
44.8023 7 0.580501 0.700302 2.05244
44.8023 8 0.479725 2.91812 1.45
44.8023 9 0.310537 1.10058 1.45
44.8023 10 0.421674 2.1109 2.02237
44.8023 11 0.0647757 1.45604 2.2102
44.8023 12 0.775599 2.38827 1.35093
44.8023 13 0.685815 1.48643 1.9
44.8023 14 0.0932988 1.00654 1.65
44.8023 15 0.504275 3.83559 1.50748
44.8023 16 0.331696 1.48643 1.2
44.8023 17 0.495342 1.90336 2.32648
44.8023 18 0.496175 1.00654 2.1
44.8023 19 0.316563 2.81357 1
44.8023 20 0.454877 2.81357 1.50083
45.814 0 0.6 1.07192 2.20737
45.814 1 0.157384 2.23641 3.07612
45.814 2 0.100989 1.07192 1.12805
45.814 3 0.487949 3.78856 1.95
45.814 4 0.377178 2.08675 2.15
45.814 5 0.684519 2.30884 1.5
45.814 6 0.296705 0.962475 2.2
45.814 7 0.789981 1.08465 1.75855
45.814 8 0.639582 3.1966 1.8
45.814 9 0.19381 0.962475 1.5
45.814 10 0.451303 2.23641 2.03961
45.814 11 0.342211 1.5384 2.22991
45.814 12 0.658178 2.08675 1.05
45.814 13 0.819203 1.52355 1.35
45.814 14 0.25632 1.19921 1.8
45.814 15 0.560643 3.86577 1.70074
45.814 16 0.460706 1.52355 1.35
45.814 17 0.377051 1.8837 2.6
45.814 18 0.587764 1.19921 1.65
45.814 19 0.378253 2.37409 1.3
45.814 20 0.463869 2.37409 1.89011
46.8349 0 0 0.710551 1.71026
46.8349 1 0.328663 2.22518 2.82843
46.8349 2 0.381028 0.710551 1.01119
46.8349 3 0.640619 3.76113 2.15
46.8349 4 0.234631 1.58227 2.2
46.8349 5 0.451194 1.70231 1.65076
46.8349 6 0.340221 0.942358 2.5
46.8349 7 0.847293 1.45316 1.72047
46.8349 8 0.752525 3.29722 2.25056
46.8349 9 0.175229 0.942358 1.6
46.8349 10 0.173548 2.22518 1.76139
46.8349 11 0.533799 1.87455 2.34307
46.8349 12 0.477894 1.58227 0.95
46.8349 13 0.689767 1.75576 1.05
46.8349 14 0.461372 1.57073 2.15
46.8349 15 0.606248 3.54121 1.80278
46.8349 16 0.568254 1.75576 1.45
46.8349 17 0.32884 1.87922 2.25
46.8349 18 0.446878 1.57073 1.1
46.8349 19 0.471695 1.8788 1.7
46.8349 20 0.482225 1.8788 2.39008
47.8404 0 0 0.820745 1.71026
47.8404 1 0.462744 1.84219 2.51048
47.8404 2 0.546273 0.820745 1.2659
47.8404 3 0.760391 3.6709 2.4
47.8404 4 0.25543 1.2379 2.35
47.8404 5 0.193679 1.50781 1.7
47.8404 6 0.38193 0.942677 2.4683
47.8404 7 0.817483 1.84153 2.12603
47.8404 8 0.737136 3.15065 2.60432
47.8404 9 0.218791 0.942677 1.75
47.8404 10 0.144064 1.84219 1.71172
47.8404 11 0.677239 2.44754 2.54951
47.8404 12 0.445209 1.2379 1.25
47.8404 13 0.64269 1.75642 1.25
47.8404 14 0.630505 1.89164 2.65
47.8404 15 0.600799 2.85374 1.92938
47.8404 16 0.489933 1.75642 1.45
47.8404 17 0.367106 2.06037 1.95
47.8404 18 0.284633 1.89164 0.9
47.8404 19 0.569295 1.77134 2
47.8404 20 0.478125 1.77134 2.75
48.8563 0 0.35 0.971106 1.73566
48.8563 1 0.554155 1.37476 2.03039
48.8563 2 0.64234 0.971106 1.78466
48.8563 3 0.774774 3.51348 2.8
48.8563 4 0.36088 1.1766 2.55
48.8563 5 0.108191 1.37077 1.80069
48.8563 6 0.468963 1.00705 2.5
48.8563 7 0.633786 2.27854 2.66271
48.8563 8 0.590455 2.37964 2.30868
48.8563 9 0.336491 1.00705 2
48.8563 10 0.448196 1.37476 2.02237
48.8563 11 0.780985 3.27539 2.5
48.8563 12 0.252952 1.1766 1.55
48.8563 13 0.481403 1.82858 1.7
48.8563 14 0.767176 2.00401 2.45459
48.8563 15 0.489426 2.27854 1.9799
48.8563 16 0.138129 1.82858 1.45
48.8563 17 0.358042 2.10858 1.75
48.8563 18 0.550082 2.00401 1.25
48.8563 19 0.523131 2.02215 2.15
48.8563 20 0.490997 2.02215 2.3
49.8899 0 0.6 0.965122 2.05
49.8899 1 0.634571 1.37512 1.52069
49.8899 2 0.736471 0.965122 2.15058
49.8899 3 0.623119 3.45317 2.74089
49.8899 4 0.56396 1.4634 2.65
49.8899 5 0.32012 1.24081 1.9
49.8899 6 0.541509 1.31032 2.6
49.8899 7 0.368912 1.95004 2.37539
49.8899 8 0.388123 1.9235 2.37065
49.8899 9 0.482426 1.31032 2.4
49.8899 10 0.645108 1.37512 1.94165
49.8899 11 0.544344 2.58435 2.05
49.8899 12 0.20419 1.24081 1.7
49.8899 13 0.32545 1.97304 2.1
49.8899 14 0.648347 2.30804 2.15697
49.8899 15 0.444883 1.95004 1.86011
49.8899 16 0.172695 1.97304 1.5
49.8899 17 0.252219 1.40075 1.7
49.8899 18 0.491581 1.40075 1.7
49.8899 19 0.190251 2.01797 2.2
49.8899 20 0.436122 2.01797 1.95
50.9022 0 0 1.2535 2.15
50.9022 1 0.498907 2.11301 1.16726
50.9022 2 0.624864 1.2535 1.54353
50.9022 3 0.543148 3.63538 2.22767
50.9022 4 0.608067 1.72461 2.6
50.9022 5 0.466769 1.34553 2
50.9022 6 0.593099 1.91681 2.2
50.9022 7 0.33603 1.78626 2.51048
50.9022 8 0.285899 1.73277 2.56564
50.9022 9 0.599158 1.91681 2.2
50.9022 10 0.745002 1.92733 1.52069
50.9022 11 0.34077 1.72461 1.8
50.9022 12 0.252513 1.34553 1.75
50.9022 13 0.305855 2.09133 2.3
50.9022 14 0.52741 2.62517 1.83576
50.9022 15 0.542303 1.78626 1.79234
50.9022 16 0.382878 2.09133 1.65
50.9022 17 0.106165 1.03989 1.65
50.9022 18 0.333106 1.03989 2
50.9022 19 0.0768367 1.73839 2.25
50.9022 20 0.296308 1.73839 1.9
51.9164 0 0 1.55645 2.15
51.9164 1 0.383997 1.4191 1.2
51.9164 2 0.366368 1.55645 1.05475
51.9164 3 0.529627 4.06601 1.87683
51.9164 4 0.556061 1.11733 2.6
51.9164 5 0.516024 1.20278 2.1
51.9164 6 0.609887 2.75201 1.65
51.9164 7 0.454781 2.06047 2.864
51.9164 8 0.199626 1.20278 2.78792
51.9164 9 0.600193 2.70171 1.55
51.9164 10 0.736923 2.19451 1.3435
51.9164 11 0.197617 1.11733 1.7
51.9164 12 0.111176 1.70258 1.8
51.9164 13 0.392353 2.18636 2.35
51.9164 14 0.441605 2.83161 1.43178
51.9164 15 0.583207 1.4191 1.9105
51.9164 16 0.555279 2.18636 1.75
51.9164 17 0.0143094 0.949251 1.7
51.9164 18 0.157009 0.949251 2.2
51.9164 19 0.22369 1.44938 2.35
51.9164 20 0.144328 1.44938 2
52.9398 0 0.45 1.4984 2.16449
52.9398 1 0.405734 0.841548 1.51327
52.9398 2 0.284174 1.4984 0.939415
52.9398 3 0.563026 4.02076 1.87883
52.9398 4 0.403683 0.878712 2.55
52.9398 5 0.505967 0.925682 2.2
52.9398 6 0.466958 3.71022 1.1
52.9398 7 0.517269 2.51849 3.3234
52.9398 8 0.17141 0.925682 2.95381
52.9398 9 0.518284 2.77735 1
52.9398 10 0.535607 2.3482 1.55081
52.9398 11 0.137821 0.878712 1.65
52.9398 12 0.257098 1.9251 1.95
52.9398 13 0.380922 2.3596 2.15
52.9398 14 0.310309 2.71174 1.05119
52.9398 15 0.624669 0.841548 2.2
52.9398 16 0.686916 2.3596 1.85
52.9398 17 0.0275895 0.93053 1.65
52.9398 18 0.0328434 0.93053 2.25
52.9398 19 0.321297 1.29386 2.5
52.9398 20 0.216069 1.29386 2.1
53.9465 0 0.6 1.46337 1.78466
53.9465 1 0.4609 0.941641 1.93197
53.9465 2 0.579104 1.46337 1.2855
53.9465 3 0.617407 3.7799 2.23215
53.9465 4 0.240472 0.906711 2.5
53.9465 5 0.43231 0.871164 2.4
53.9465 6 0.349712 3.67604 0.95
53.9465 7 0.638125 2.02573 2.75772
53.9465 8 0.281086 0.871164 2.9
53.9465 9 0.523252 2.94236 0.912414
53.9465 10 0.457551 2.01755 1.99249
53.9465 11 0.137055 0.906711 1.7
53.9465 12 0.432249 1.62906 2.1
53.9465 13 0.0968539 2.77305 2.05
53.9465 14 0.317458 2.76586 0.939415
53.9465 15 0.596879 0.941641 1.93003
53.9465 16 0.562982 2.77305 2.05
53.9465 17 0.0782652 0.899975 1.65
53.9465 18 0.0107491 0.899975 2.25
53.9465 19 0.37701 1.32855 2.45
53.9465 20 0.448243 1.32855 2.05
54.9766 0 0 1.47615 1.42302
54.9766 1 0.539885 1.55186 2.00062
54.9766 2 0.648021 1.47615 1.75
54.9766 3 0.635908 3.67576 1.69779
54.9766 4 0.156969 0.955088 2.4
54.9766 5 0.324908 0.993648 2.7
54.9766 6 0.657716 3.32812 1.35
54.9766 7 0.749873 2.14267 2.09344
54.9766 8 0.449678 0.993648 2.5
54.9766 9 0.744385 3.05895 1.4151
54.9766 10 0.446867 2.04694 2.42332
54.9766 11 0.162721 0.955088 1.8
54.9766 12 0.566676 1.62075 2.3
54.9766 13 0.193127 2.87212 2
54.9766 14 0.51212 2.34239 1.23794
54.9766 15 0.533776 1.55186 1.52315
54.9766 16 0.4586 3.25017 2.4
54.9766 17 0.0718486 0.854294 1.6
54.9766 18 0.0610509 0.854294 2.25
54.9766 19 0.493603 1.44534 2.45
54.9766 20 0.62488 1.44534 1.85
56.0011 0 0 1.53068 1.42302
56.0011 1 0.600294 2.21537 1.5
56.0011 2 0.59595 1.53068 2.06519
56.0011 3 0.557776 3.26403 1.16297
56.0011 4 0.173018 0.974976 2.3
56.0011 5 0.251324 1.32083 2.61008
56.0011 6 0.771812 3.16728 1.8
56.0011 7 0.761366 2.95774 1.52315
56.0011 8 0.364942 1.32083 2.1
56.0011 9 0.684141 3.29138 2.01804
56.0011 10 0.399762 2.37992 2.68561
56.0011 11 0.197274 0.974976 1.95
56.0011 12 0.685997 1.65302 2.65
56.0011 13 0.353524 2.44155 2.05
56.0011 14 0.402312 1.91984 1.60078
56.0011 15 0.330748 2.21537 1.09659
56.0011 16 0.436087 2.89829 2.7313
56.0011 17 0.0830712 0.820576 1.55
56.0011 18 0.155286 0.820576 2.25
56.0011 19 0.452604 1.63252 2.15
56.0011 20 0.763673 1.63252 1.5
57.0386 0 0.35 1.87982 1.34629
57.0386 1 0.558565 2.2459 1.12805
57.0386 2 0.501839 1.87982 2.24722
57.0386 3 0.40817 3.169 1.13358
57.0386 4 0.234381 1.01182 2.1
57.0386 5 0.28081 1.66153 2.48294
57.0386 6 0.771589 3.04494 2.2
57.0386 7 0.695175 3.90118 1.4
57.0386 8 0.30651 1.66153 1.80069
57.0386 9 0.543115 3.04494 2.3817
57.0386 10 0.328243 2.2459 2.75
57.0386 11 0.216084 1.01182 2.15
57.0386 12 0.559155 1.2546 2.62393
57.0386 13 0.469509 1.99773 2.15
57.0386 14 0.25362 1.69274 1.79234
57.0386 15 0.246948 2.55773 0.939415
57.0386 16 0.51762 2.2313 2.2655
57.0386 17 0.10048 0.805573 1.45
57.0386 18 0.229606 0.805573 2.2
57.0386 19 0.122846 1.95989 2
57.0386 20 0.406078 1.95989 1.2
58.0728 0 0.6 1.8321 1.4
58.0728 1 0.593632 1.56915 1.25
58.0728 2 0.435897 1.8321 2.26385
58.0728 3 0.194037 3.16256 1.3435
58.0728 4 0.314958 1.07719 1.8
58.0728 5 0.431197 1.72061 2.64197
58.0728 6 0.528596 2.92487 2.3
58.0728 7 0.540473 4.64745 1.77553
58.0728 8 0.407587 1.72061 1.75
58.0728 9 0.408578 2.92487 2.55
58.0728 10 0.214262 1.56915 2.65377
58.0728 11 0.218431 1.04351 2.35
58.0728 12 0.420411 1.04351 2.21416
58.0728 13 0.491344 1.49753 2.4
58.0728 14 0.262166 1.69334 1.67705
58.0728 15 0.520714 2.39985 1.21655
58.0728 16 0.587252 2.01217 1.83439
58.0728 17 0.0902577 0.819041 1.35
58.0728 18 0.231934 0.819041 2.15
58.0728 19 0.207511 2.25394 2.1
58.0728 20 0.14161 1.49753 1.1
59.0815 0 0.6 1.67128 1.86682
59.0815 1 0.621663 1.02768 1.62635
59.0815 2 0.422475 1.67128 2.05548
59.0815 3 0.20043 2.99483 1.48492
59.0815 4 0.381346 1.19911 1.55
59.0815 5 0.208039 1.66503 2.83019
59.0815 6 0.308323 3.04749 2.2
59.0815 7 0.367411 4.49288 2.17083
59.0815 8 0.567389 1.66503 1.9
59.0815 9 0.357734 2.99483 2.48847
59.0815 10 0.118229 1.02768 2.65189
59.0815 11 0.243875 0.96349 2.6
59.0815 12 0.321722 0.96349 1.91377
59.0815 13 0.567927 1.09881 2.25
59.0815 14 0.178728 1.89163 1.45344
59.0815 15 0.672486 2.50966 1.65
59.0815 16 0.2983 1.95241 1.60312
59.0815 17 0.188635 0.842676 1.35
59.0815 18 0.195681 0.842676 2.1
59.0815 19 0.43765 2.17854 2.35
59.0815 20 0.0844112 1.09881 1.15
60.101 0 0.6 1.42656 1.98116
60.101 1 0.401493 0.833207 2.01122
60.101 2 0.408771 1.42656 1.80347
60.101 3 0.360731 2.90004 1.5
60.101 4 0.407515 1.38956 1.4
60.101 5 0.139505 1.90957 2.84297
60.101 6 0.252657 3.34898 1.95
60.101 7 0.281614 3.97368 2.05
60.101 8 0.661388 1.90957 2.2
60.101 9 0.396451 2.90004 2.18289
60.101 10 0.0966588 0.833207 2.6163
60.101 11 0.239356 0.906512 2.49098
60.101 12 0.266984 0.906512 1.64469
60.101 13 0.758278 1.00569 2
60.101 14 0.228864 2.23494 1.38654
60.101 15 0.713242 2.63196 2.20511
60.101 16 0.140148 1.73528 1.65
60.101 17 0.325049 0.891076 1.5
60.101 18 0.243523 0.891076 1.95
60.101 19 0.627559 2.05742 2.24555
60.101 20 0.247584 1.00569 1.3
61.1306 0 0.6 1.06685 1.85607
61.1306 1 0.241767 0.885001 2.30705
61.1306 2 0.469253 1.06685 1.37931
61.1306 3 0.515816 2.92527 1.49833
61.1306 4 0.391379 1.52581 1.5
61.1306 5 0.354365 2.1186 2.56564
61.1306 6 0.360858 3.67642 1.7
61.1306 7 0.313453 3.1652 1.86078
61.1306 8 0.651294 2.45931 1.65
61.1306 9 0.463306 2.92527 1.78676
61.1306 10 0.112624 0.885001 2.58118
61.1306 11 0.204136 0.858566 2.26991
61.1306 12 0.238453 0.858566 1.44309
61.1306 13 0.739345 1.32471 1.85
61.1306 14 0.457757 2.26821 1.51162
61.1306 15 0.391164 2.67309 1.73566
61.1306 16 0.285169 1.53869 1.9
61.1306 17 0.373798 1.0579 1.8
61.1306 18 0.365743 1.0579 1.65
61.1306 19 0.548384 2.1161 1.75
61.1306 20 0.415193 1.32471 1.6
62.1452 0 0.6 1.18794 2.1319
62.1452 1 0.171112 0.93749 2.53032
62.1452 2 0.283359 1.18794 0.98995
62.1452 3 0.636768 3.16222 1.60312
62.1452 4 0.431237 1.49275 1.85
62.1452 5 0.542201 2.11679 2.136
62.1452 6 0.483871 3.84514 1.5
62.1452 7 0.449496 2.78122 1.9
62.1452 8 0.457809 1.90185 1.35
62.1452 9 0.423841 3.16222 1.31244
62.1452 10 0.181643 0.93749 2.40416
62.1452 11 0.173099 0.818153 2.1095
62.1452 12 0.233811 0.818153 1.30863
62.1452 13 0.65405 1.61882 1.95
62.1452 14 0.492908 2.04327 1.87417
62.1452 15 0.252103 2.46296 1.42215
62.1452 16 0.376692 1.77943 2.15523
62.1452 17 0.381734 1.35215 2.2
62.1452 18 0.434725 1.35215 1.25
62.1452 19 0.336279 1.93352 1.60702
62.1452 20 0.563857 1.61882 1.95
63.1759 0 0.6 1.36545 2.40416
63.1759 1 0.208782 0.952881 2.66693
63.1759 2 0.446022 1.36545 1.10114
63.1759 3 0.614396 3.74275 1.80278
63.1759 4 0.496478 1.35165 2.3
63.1759 5 0.691547 2.22662 1.61012
63.1759 6 0.25044 3.62041 1.45
63.1759 7 0.275156 2.97532 2.15523
63.1759 8 0.274961 1.69636 1.35
63.1759 9 0.430611 3.62041 1.18533
63.1759 10 0.287852 0.952881 2.19203
63.1759 11 0.155335 0.778931 2.0025
63.1759 12 0.275279 0.778931 1.2
63.1759 13 0.513038 1.54267 2.2
63.1759 14 0.349144 1.99429 2.26716
63.1759 15 0.307261 2.0779 1.35
63.1759 16 0.299823 1.57115 2.44182
63.1759 17 0.40802 1.59753 2.5
63.1759 18 0.277365 1.59753 1
63.1759 19 0.197105 1.54267 1.69779
63.1759 20 0.660481 1.63435 2.25
64.1892 0 0.6 1.01279 2.60768
64.1892 1 0.303763 1.03887 2.87141
